,email,tdm_url,time_stamp,mine_method,doi,recall,precision,comment,host,domain,suffix,grid_id,name,link,relationship_type,related_grid_id
93,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.454029.e
94,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468347.a
95,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.454032.4
96,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468312.a
97,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419077.c
98,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419078.3
99,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.133275.1
100,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453855.a
101,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468317.f
102,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453617.2
103,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.496756.f
104,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.420292.f
105,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453861.d
106,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.211367.0
107,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419085.1
108,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468321.a
109,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419743.c
110,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468324.f
111,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419086.2
112,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453867.b
113,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.426835.e
114,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419091.4
115,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468327.c
116,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468329.2
117,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.455996.2
118,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468335.f
119,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468339.3
120,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.471367.0
121,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.427107.7
122,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.462618.f
123,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468341.c
124,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468346.b
125,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468349.4
126,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453620.6
127,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468354.8
128,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468311.9
129,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468356.a
130,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468358.4
131,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468361.e
132,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453879.4
133,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468363.c
134,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.454844.d
135,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468368.7
136,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.418885.8
137,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468371.f
138,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.429556.9
139,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.484472.9
140,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468374.a
141,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468375.b
142,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419446.a
143,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.419657.8
144,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.454020.7
145,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.427350.7
146,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453044.2
147,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468376.8
148,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.453475.4
149,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.456000.7
150,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.454030.6
151,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468377.9
152,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468379.7
153,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.238252.c,National Aeronautics and Space Administration,http://www.nasa.gov/,Child,grid.468382.3
154,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419075.e,Ames Research Center,http://www.nasa.gov/centers/ames/home/index.html,Parent,grid.238252.c
155,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419075.e,Ames Research Center,http://www.nasa.gov/centers/ames/home/index.html,Child,grid.486880.a
156,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419075.e,Ames Research Center,http://www.nasa.gov/centers/ames/home/index.html,Child,grid.487021.8
157,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419077.c,Glenn Research Center,http://www.nasa.gov/centers/glenn/home/index.html,Parent,grid.238252.c
158,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419085.1,Johnson Space Center,http://www.nasa.gov/centers/johnson/home/index.html,Parent,grid.238252.c
159,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419086.2,Langley Research Center,http://www.nasa.gov/langley,Parent,grid.238252.c
160,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419091.4,Marshall Space Flight Center,http://www.nasa.gov/centers/marshall/home/index.html,Parent,grid.238252.c
161,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.419657.8,Stennis Space Center,http://www.nasa.gov/centers/stennis/home/index.html,Parent,grid.238252.c
162,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.455981.4,Armstrong Flight Research Center,http://www.nasa.gov/centers/armstrong/home/index.html,Parent,grid.238252.c
163,nasa.gov,http://link.springer.com/article/10.1007/s11214-018-0559-5/fulltext.html,2019-01-04 14:40:57 UTC,Springer HTML,10.1007/s11214-018-0559-5,True,True,,nasa.gov,nasa,gov,grid.455996.2,Michoud Assembly Facility,http://www.nasa.gov/centers/marshall/michoud/index.html,Parent,grid.238252.c
